chunk_id,title,category,text_preview
https://support.grammarly.com/hc/en-us/articles/115000090152-Get-started-with-Grammarly-for-Education#90,Get started with Grammarly for Education,Grammarly for Education,"Title: Get started with Grammarly for Education
Category: Grammarly for Education

Grammarly for Education
empowers students and faculty to become more creative and capable communicators with the help..."
https://support.grammarly.com/hc/en-us/articles/360053604991-Does-Grammarly-offer-autocomplete#91,Does Grammarly offer autocomplete?,Grammarly Browser Extension,"Title: Does Grammarly offer autocomplete?
Category: Grammarly Browser Extension

We offer phrasal autocomplete in Grammarly’s browser extension. This feature is available only on Gmail, Yahoo Mail, an..."
https://support.grammarly.com/hc/en-us/articles/360040781412-I-can-t-invite-team-members-Unable-to-process-payment#92,I can’t invite team members: Unable to process payment,Resolve Issues,"Title: I can’t invite team members: Unable to process payment
Category: Resolve Issues

This error message indicates that all seats in your team’s subscription have been allocated, and we were unable ..."
https://support.grammarly.com/hc/en-us/articles/38552339652109-Humanizer-user-guide#93,Humanizer user guide,Agents,"Title: Humanizer user guide
Category: Agents

The Humanizer agent is like your editor with emotional intelligence, fine-tuning your AI-generated writing to sound more natural, sincere, and distinctly ..."
https://support.grammarly.com/hc/en-us/articles/115000091671-Institutional-and-business-licensing#94,Institutional and business licensing,How to Upgrade,"Title: Institutional and business licensing
Category: How to Upgrade

Grammarly Pro
Grammarly Pro is our paid offering for individuals and teams. It provides over 400 features, such as checking for gr..."
https://support.grammarly.com/hc/en-us/articles/360000921692-WebSockets-Configuration-Troubleshooting#95,WebSockets Configuration Troubleshooting,Grammarly Editor,"Title: WebSockets Configuration Troubleshooting
Category: Grammarly Editor

WebSockets have been a long time coming. They allow for truly live content to be displayed on web pages as if they were dyna..."
https://support.grammarly.com/hc/en-us/articles/360001784711-How-many-devices-can-I-use-Grammarly-on#96,How many devices can I use Grammarly on?,Common Questions,"Title: How many devices can I use Grammarly on?
Category: Common Questions

Your membership allows access to Grammarly on up to five different devices.
To learn how to access Grammarly on a new device..."
https://support.grammarly.com/hc/en-us/articles/38552281546765-Docs-Grammarly-s-new-AI-writing-surface-user-guide#97,Docs: Grammarly’s new AI writing surface—user guide,Docs,"Title: Docs: Grammarly’s new AI writing surface—user guide
Category: Docs

Docs is a new AI-powered writing surface designed to help you brainstorm, compose, edit, and refine documents with ease. Whet..."
https://support.grammarly.com/hc/en-us/articles/115000090291-Grammarly-says-my-browser-is-not-compatible#98,Grammarly says my browser is not compatible,Grammarly Editor,"Title: Grammarly says my browser is not compatible
Category: Grammarly Editor

The Grammarly Editor
is supported on Google Chrome 68+, Safari 12.1+, Firefox 78+, Microsoft Edge 79+.
Note:
Grammarly wo..."
https://support.grammarly.com/hc/en-us/articles/360003835411-Who-are-Grammarly-s-business-partners#99,Who are Grammarly's business partners?,Common Questions,"Title: Who are Grammarly's business partners?
Category: Common Questions

Grammarly sometimes works with affiliate business partners who want to promote Grammarly to their online audiences. Each affil..."
https://support.grammarly.com/hc/en-us/articles/34666169822221-How-to-uninstall-Grammarly-for-Android#100,How to uninstall Grammarly for Android,Grammarly for Android,"Title: How to uninstall Grammarly for Android
Category: Grammarly for Android

To uninstall Grammarly for Android, please follow the instructions below:
Touch and hold Grammarly’s companion app.
Tap
U..."
https://support.grammarly.com/hc/en-us/articles/20090749731213-Download-Grammarly-s-Saudi-Arabia-VAT-registration-certificate#101,Download Grammarly’s Saudi Arabia VAT registration certificate,How to Upgrade,"Title: Download Grammarly’s Saudi Arabia VAT registration certificate
Category: How to Upgrade

You can download Grammarly’s Saudi Arabia VAT registration certificate by clicking this link:..."
https://support.grammarly.com/hc/en-us/articles/13510454089357-Configure-SCIM-provisioning-with-Rippling#102,Configure SCIM provisioning with Rippling,SAML Single Sign-On,"Title: Configure SCIM provisioning with Rippling
Category: SAML Single Sign-On

Included in:
Grammarly Enterprise plans
Managed by:
Admins
This guide provides the steps required to configure SCIM prov..."
https://support.grammarly.com/hc/en-us/articles/33885668963469-Enterprise-domain-controls-for-new-signups-and-existing-users#103,Enterprise domain controls for new signups and existing users,Manage Members & Permissions,"Title: Enterprise domain controls for new signups and existing users
Category: Manage Members & Permissions

Included in:
Grammarly Enterprise plans.
Please contact your Customer Success Manager to en..."
https://support.grammarly.com/hc/en-us/articles/115000090811-What-do-I-need-to-use-Grammarly#104,What do I need to use Grammarly?,Common Questions,"Title: What do I need to use Grammarly?
Category: Common Questions

Grammarly for Windows
In order to run
Grammarly for Windows
, your computer must have:
Compatible operating system: Windows 10 or ne..."
https://support.grammarly.com/hc/en-us/articles/14528857014285-Introducing-generative-AI-assistance#105,Introducing generative AI assistance,Generative AI assistance,"Title: Introducing generative AI assistance
Category: Generative AI assistance

At Grammarly, we constantly leverage new technologies to build products that help our customers communicate effectively...."
https://support.grammarly.com/hc/en-us/articles/25351804320397-Introducing-strategic-suggestions#106,Introducing strategic suggestions,Generative AI assistance,"Title: Introducing strategic suggestions
Category: Generative AI assistance

Who has access:
- Grammarly Pro, Grammarly Premium, and Grammarly Business users
- Grammarly for Education users (the featu..."
https://support.grammarly.com/hc/en-us/articles/115000090911-What-are-the-limitations-when-using-Grammarly#107,What are the limitations when using Grammarly?,Common Questions,"Title: What are the limitations when using Grammarly?
Category: Common Questions

Device limitation
Your membership allows access to Grammarly on up to five different devices. To access the service on..."
https://support.grammarly.com/hc/en-us/articles/360055103031-The-password-reset-link-redirects-me-to-the-login-page#108,The password reset link redirects me to the login page,Sign-in Help,"Title: The password reset link redirects me to the login page
Category: Sign-in Help

To resolve this issue, follow the steps below:
Delete any Grammarly password reset emails that you might have rece..."
https://support.grammarly.com/hc/en-us/articles/360007144751-What-is-Performance-and-how-is-it-calculated#109,What is Performance and how is it calculated?,Grammarly Editor (classic),"Title: What is Performance and how is it calculated?
Category: Grammarly Editor (classic)

The performance score shows how accurate your document is compared to those written by other Grammarly users ..."
https://support.grammarly.com/hc/en-us/articles/360048773472-Add-Grammarly-to-an-identity-provider#110,Add Grammarly to an identity provider,SAML Single Sign-On,"Title: Add Grammarly to an identity provider
Category: SAML Single Sign-On

Requirements
- Identity provider account with access to the administrator console
-
Grammarly Business
, Grammarly Pro, or
G..."
https://support.grammarly.com/hc/en-us/articles/34231264478349-Why-do-I-see-Grammarly-ads#111,Why do I see Grammarly ads?,Common Questions,"Title: Why do I see Grammarly ads?
Category: Common Questions

Grammarly does not control the ads showing in your browser. However, as your browser collects your browsing information while you're surf..."
https://support.grammarly.com/hc/en-us/articles/360020646111-Is-Grammarly-down#112,Is Grammarly down?,Common Questions,"Title: Is Grammarly down?
Category: Common Questions

You can check the status of all Grammarly services on our
status page
. If you see that there is indeed a service interruption, you can monitor it..."
https://support.grammarly.com/hc/en-us/articles/115000090892-Common-questions-about-weekly-Grammarly-Insights-reports#113,Common questions about weekly Grammarly Insights reports,Common Questions,"Title: Common questions about weekly Grammarly Insights reports
Category: Common Questions

Grammarly Insights are designed to provide you with useful information about how you write.
Note:
If you are..."
https://support.grammarly.com/hc/en-us/articles/4415367480333-I-get-this-message-Your-organization-s-Grammarly-subscription-has-been-deactivated-has-expired#114,I get this message: Your organization’s Grammarly subscription has been deactivated/has expired,Resolve Issues,"Title: I get this message: Your organization’s Grammarly subscription has been deactivated/has expired
Category: Resolve Issues

If you encounter this message, it means that you need to reactivate you..."
https://support.grammarly.com/hc/en-us/articles/115000090991-Does-Grammarly-support-Google-Docs#115,Does Grammarly support Google Docs?,Grammarly Browser Extension,"Title: Does Grammarly support Google Docs?
Category: Grammarly Browser Extension

You can use Grammarly in Google Docs by installing the Grammarly browser extension for Chrome, Safari, Firefox, or Edg..."
